,id,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,update_date,new_balance,highest_balance,report_date,label,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11
4043,59002317,0,0,0,0,33,1,,07/09/2013,379113.6,600500.0,21/02/2016,0,4,1266.5,3,87000.0,2,8,-1,98,5,361029,1.0
4044,59002317,0,0,0,0,29,2,,16/06/2013,1799905.2,1600500.0,03/12/2016,0,4,1266.5,3,87000.0,2,8,-1,98,5,361029,1.0
4045,59002317,1,0,0,1,34,10,55000.0,13/02/2013,60564.0,50970.0,04/10/2016,0,4,1266.5,3,87000.0,2,8,-1,98,5,361029,1.0
4046,59002317,0,0,0,0,10,6,,11/04/2012,0.0,38500.0,21/09/2013,0,4,1266.5,3,87000.0,2,8,-1,98,5,361029,1.0
4047,59002317,0,0,0,0,36,10,,31/03/2012,159996.0,164180.0,20/02/2016,0,4,1266.5,3,87000.0,2,8,-1,98,5,361029,1.0
4048,59002317,0,0,0,0,33,1,,06/08/2008,0.0,342500.0,25/06/2012,0,4,1266.5,3,87000.0,2,8,-1,98,5,361029,1.0
4049,58998275,0,0,0,0,3,13,,16/09/2015,71864.4,66800.0,29/11/2015,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4050,58998275,0,0,0,0,6,7,,22/06/2015,478800.0,399500.0,18/11/2015,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4051,58998275,1,0,0,28,4,7,,18/02/2015,0.0,424500.0,22/06/2015,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4052,58998275,0,0,0,0,10,6,,24/01/2015,0.0,74490.0,21/09/2015,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4053,58998275,0,0,0,0,12,6,,23/01/2015,0.0,76500.0,13/12/2015,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4054,58998275,1,1,0,69,7,7,,29/06/2014,0.0,446500.0,20/12/2014,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4055,58998275,1,0,0,18,3,7,,28/02/2014,0.0,446500.0,,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4056,58998275,0,0,0,0,30,13,,29/06/2013,22396.8,77460.0,29/11/2015,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4057,58998275,0,0,0,0,31,13,,16/06/2013,22238.4,76915.0,29/11/2015,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4058,58998275,0,0,0,0,8,7,,07/05/2013,0.0,446500.0,,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4059,58998275,3,0,0,65,29,10,27500.0,05/04/2013,32124.0,30264.0,01/03/2016,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4060,58998275,0,0,0,0,10,6,,03/01/2013,0.0,32490.0,21/01/2014,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4061,58998275,0,0,0,0,5,7,,26/12/2012,0.0,444000.0,,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4062,58998275,0,0,0,0,6,7,,26/12/2012,0.0,446500.0,,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4063,58998275,0,0,0,0,36,10,,10/07/2012,15646.8,23885.0,13/12/2015,1,4,1239.5,3,30000.0,2,8,5,100,5,350017,223.6067977
4064,54986688,0,0,0,0,5,1,,16/09/2015,313273.2,280500.0,22/01/2016,0,7,1319.0,3,177000.0,2,11,5,112,3,60042,1.0
4065,54986688,0,0,0,0,14,10,152900.0,19/01/2015,31447.2,87408.0,27/01/2016,0,7,1319.0,3,177000.0,2,11,5,112,3,60042,1.0
4066,54986688,0,0,0,0,31,10,,29/07/2013,16334.4,71015.0,02/11/2016,0,7,1319.0,3,177000.0,2,11,5,112,3,60042,1.0
4067,54986688,0,0,0,0,14,10,,06/04/2010,0.0,21615.0,24/06/2011,0,7,1319.0,3,177000.0,2,11,5,112,3,60042,1.0
4068,58988432,0,0,0,0,1,5,,15/09/2015,360000.0,300500.0,15/09/2015,0,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059
4069,58988432,0,0,0,0,2,5,,19/08/2015,66000.0,55500.0,,0,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059
4070,58988432,0,0,0,0,10,6,,16/09/2014,0.0,13500.0,21/05/2015,0,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059
4071,58988432,0,0,0,0,22,10,82500.0,01/08/2014,27412.8,47686.0,26/09/2015,0,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059
4072,58988432,0,0,0,0,15,5,,30/06/2014,0.0,200500.0,15/09/2015,0,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059
4073,58988432,0,0,0,0,14,10,115500.0,08/05/2014,43765.2,93535.0,17/09/2015,0,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059
4074,58988432,0,0,0,0,1,0,,27/05/2013,0.0,120500.0,07/01/2014,0,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059
4075,58988432,0,0,0,0,26,13,,11/11/2011,0.0,40300.0,23/11/2013,0,7,1289.0,1,139000.0,2,11,-1,114,4,450033,214.4761059
4076,54986167,0,0,0,0,5,6,,15/09/2015,7293.6,15090.0,19/12/2015,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4077,54986167,0,0,0,0,3,6,,11/09/2015,26460.0,32000.0,19/12/2015,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4078,54986167,0,0,0,0,3,5,,05/06/2015,0.0,100500.0,16/08/2015,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4079,54986167,0,0,0,0,8,10,33000.0,18/05/2015,36842.4,32291.0,27/11/2015,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4080,54986167,0,0,0,0,10,1,,15/01/2015,565808.4,535500.0,18/10/2015,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4081,54986167,0,0,0,0,10,7,,03/01/2015,143600.4,180500.0,12/01/2015,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4082,54986167,0,0,0,0,4,7,,03/01/2015,0.0,70500.0,14/06/2015,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4083,54986167,0,0,0,0,12,13,,27/12/2014,25468.8,39500.0,21/11/2015,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4084,54986167,0,0,0,0,9,6,,23/11/2014,0.0,16500.0,23/06/2015,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4085,54986167,0,0,0,0,19,10,,25/06/2014,72105.6,70775.0,01/05/2016,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4086,54986167,0,0,0,0,1,6,,18/05/2014,0.0,35401.0,21/02/2015,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4087,54986167,0,0,0,0,27,13,,03/01/2013,0.0,36722.0,25/08/2014,0,7,1256.0,3,130000.0,1,11,9,105,5,60058,187.08286930000003
4088,54985654,0,0,0,0,2,6,,15/09/2015,24240.0,20700.0,,1,7,1280.0,3,120000.0,2,11,5,115,5,151300,218.604666
4089,54985654,0,0,0,0,8,10,49500.0,24/03/2015,36621.6,47888.0,30/09/2015,1,7,1280.0,3,120000.0,2,11,5,115,5,151300,218.604666
4090,54985654,2,3,5,1034,26,10,,12/10/2011,0.0,44414.0,15/08/2014,1,7,1280.0,3,120000.0,2,11,5,115,5,151300,218.604666
4091,58989333,0,0,0,0,3,10,107800.0,14/09/2015,2176.8,98264.0,13/11/2015,0,7,1305.5,3,111000.0,2,11,9,113,4,72015,212.1320344
4092,58989333,0,0,0,0,9,10,,21/02/2015,-5448.0,27355.0,13/11/2015,0,7,1305.5,3,111000.0,2,11,9,113,4,72015,212.1320344
4093,54985176,0,0,0,0,2,5,,14/09/2015,172800.0,144500.0,,0,7,1328.0,3,71000.0,2,11,5,109,5,60004,444.4738462
4094,54985176,0,0,0,0,2,5,,19/08/2015,478032.0,403410.0,18/09/2015,0,7,1328.0,3,71000.0,2,11,5,109,5,60004,444.4738462
4095,54985176,0,0,0,0,11,6,,12/06/2014,0.0,27500.0,21/09/2015,0,7,1328.0,3,71000.0,2,11,5,109,5,60004,444.4738462
4096,54985176,0,0,0,0,19,5,,26/03/2014,101823.6,150500.0,21/09/2015,0,7,1328.0,3,71000.0,2,11,5,109,5,60004,444.4738462
4097,54985176,0,0,0,0,36,5,,11/10/2012,17504.4,205500.0,21/09/2015,0,7,1328.0,3,71000.0,2,11,5,109,5,60004,444.4738462
4098,54985176,0,4,9,1972,11,10,22000.0,09/05/2010,0.0,39114.0,18/05/2012,0,7,1328.0,3,71000.0,2,11,5,109,5,60004,444.4738462
4099,54985176,0,0,0,0,34,5,,19/01/2010,0.0,127500.0,24/10/2012,0,7,1328.0,3,71000.0,2,11,5,109,5,60004,444.4738462
4100,54985176,0,0,0,0,20,10,,23/09/2006,42976.8,38023.0,10/11/2015,0,7,1328.0,3,71000.0,2,11,5,109,5,60004,444.4738462
4101,58984702,0,0,0,0,2,10,193600.0,13/09/2015,10698.0,10851.0,17/10/2015,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
4102,58984702,0,0,0,0,7,10,128700.0,21/03/2015,1748.4,14542.0,19/10/2015,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
4103,58984702,0,0,0,0,8,6,,16/02/2015,10017.6,38080.0,21/09/2015,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
4104,58984702,0,0,0,0,13,2,,17/10/2014,2361511.2,2000500.0,10/11/2015,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
4105,58984702,0,0,0,0,30,10,,27/04/2013,0.0,40315.0,10/06/2015,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
4106,58984702,0,0,0,0,29,10,,23/04/2013,432.0,12440.0,24/08/2015,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
4107,58984702,0,0,0,0,18,5,,01/02/2013,142998.0,202589.0,06/03/2014,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
4108,58984702,0,0,0,0,36,10,216150.0,05/04/2012,184118.4,153932.0,25/09/2015,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
4109,58984702,0,0,0,0,36,10,,11/03/2008,0.0,61908.0,23/08/2009,0,5,1310.0,3,325000.0,2,15,5,83,3,71000,1.0
4110,59004394,0,0,0,0,7,10,46200.0,11/09/2015,54134.4,48356.0,18/05/2016,0,4,1292.0,3,187000.0,2,8,-1,114,4,60019,273.0347963
4111,59004394,0,0,0,0,30,10,,13/12/2013,0.0,,,0,4,1292.0,3,187000.0,2,8,-1,114,4,60019,273.0347963
4112,58999019,0,0,0,0,2,10,,11/09/2015,34260.0,,22/12/2015,0,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0
4113,58999019,0,0,0,0,6,10,,02/12/2014,0.0,51267.0,17/08/2015,0,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0
4114,58999019,0,0,0,0,26,10,165000.0,11/10/2013,1010.4,5459.0,12/07/2014,0,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0
4115,58999019,0,0,0,0,19,10,,11/05/2013,40440.0,38695.0,11/07/2015,0,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0
4116,58999019,0,0,0,0,34,10,214500.0,15/05/2012,-4.8,49038.0,17/10/2014,0,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0
4117,58999019,0,0,0,0,36,10,60500.0,10/01/2011,0.0,50493.0,17/11/2014,0,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0
4118,58999019,0,0,0,0,36,10,37400.0,10/01/2011,-24.0,18055.0,11/03/2013,0,4,1322.0,3,199000.0,2,8,5,111,4,72000,1.0
4119,59003935,0,0,0,0,6,6,,11/09/2015,5160.0,13400.0,23/03/2016,0,4,1308.5,1,125000.0,1,8,5,104,3,72000,181.6590212
4120,59003935,0,0,0,0,6,10,96800.0,11/01/2015,13605.6,17414.0,29/03/2016,0,4,1308.5,1,125000.0,1,8,5,104,3,72000,181.6590212
4121,59003935,0,0,0,0,30,10,,11/03/2013,1738.8,11956.0,04/04/2016,0,4,1308.5,1,125000.0,1,8,5,104,3,72000,181.6590212
4122,59004203,0,0,0,0,7,10,82500.0,10/09/2015,13498.8,32390.0,29/03/2016,0,4,1250.0,3,103000.0,2,8,9,104,5,60071,207.3644135
4123,59004203,0,0,0,0,12,6,,26/04/2015,0.0,46700.0,22/12/2015,0,4,1250.0,3,103000.0,2,8,9,104,5,60071,207.3644135
4124,59004203,0,0,0,0,12,6,,26/04/2015,0.0,46700.0,22/12/2015,0,4,1250.0,3,103000.0,2,8,9,104,5,60071,207.3644135
4125,59003965,0,0,0,0,5,10,66000.0,10/09/2015,-10.8,18191.0,16/01/2016,0,4,,2,76000.0,2,8,9,113,4,60091,158.4077018
4126,59003965,0,0,0,0,12,10,112200.0,27/02/2015,494.4,34147.0,25/01/2016,0,4,,2,76000.0,2,8,9,113,4,60091,158.4077018
4127,59003965,0,0,0,0,27,10,,11/09/2013,0.0,6904.0,01/12/2016,0,4,,2,76000.0,2,8,9,113,4,60091,158.4077018
4128,58998405,0,0,0,0,2,10,,10/09/2015,931.2,1336.0,21/11/2015,0,4,1214.0,3,81000.0,2,8,5,111,1,60043,202.4845673
4129,58998405,0,0,0,0,4,10,,28/08/2015,0.0,1061.0,10/03/2015,0,4,1214.0,3,81000.0,2,8,5,111,1,60043,202.4845673
4130,58998405,0,0,0,0,8,10,100100.0,13/06/2015,21394.8,25891.0,01/12/2016,0,4,1214.0,3,81000.0,2,8,5,111,1,60043,202.4845673
4131,58998405,0,0,0,0,16,5,,09/08/2014,197461.2,200500.0,21/11/2015,0,4,1214.0,3,81000.0,2,8,5,111,1,60043,202.4845673
4132,58998405,0,0,0,0,23,10,99000.0,18/02/2014,22434.0,23619.0,20/12/2015,0,4,1214.0,3,81000.0,2,8,5,111,1,60043,202.4845673
4133,58992006,0,0,0,0,1,6,,10/09/2015,21960.0,31000.0,18/01/2016,1,7,1272.5,3,50000.0,2,11,7,115,4,60007,1.0
4134,58992006,0,0,0,0,3,6,,12/04/2015,31500.0,32000.0,21/01/2016,1,7,1272.5,3,50000.0,2,11,7,115,4,60007,1.0
4135,58992006,0,0,0,0,7,6,,19/03/2015,0.0,26400.0,18/11/2015,1,7,1272.5,3,50000.0,2,11,7,115,4,60007,1.0
4136,58992006,0,0,0,0,7,6,,19/03/2015,0.0,9600.0,27/04/2015,1,7,1272.5,3,50000.0,2,11,7,115,4,60007,1.0
4137,58992006,0,0,0,0,3,6,,,19562.4,22780.0,,1,7,1272.5,3,50000.0,2,11,7,115,4,60007,1.0
4138,58991938,0,0,0,0,5,7,,10/09/2015,132480.0,110900.0,17/01/2016,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4139,58991938,0,0,0,0,11,1,,15/04/2015,512126.4,505993.0,22/01/2016,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4140,58991938,0,0,0,0,13,7,,10/12/2014,0.0,135600.0,10/09/2015,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4141,58991938,0,0,0,0,20,5,,15/07/2014,54042.0,80500.0,23/01/2016,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4142,58991938,0,0,0,0,6,7,,25/04/2014,0.0,140800.0,19/09/2014,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4143,58991938,0,0,0,0,19,1,,18/04/2014,253380.0,300500.0,18/12/2015,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4144,58991938,0,0,0,0,27,10,114400.0,15/11/2013,121093.2,113374.0,23/02/2016,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4145,58991938,0,0,0,0,6,7,,29/10/2013,0.0,140800.0,,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4146,58991938,0,0,0,0,3,10,27500.0,02/09/2013,-673.2,25435.0,,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4147,58991938,0,0,0,0,31,10,96800.0,24/07/2013,101642.4,93752.0,29/02/2016,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4148,58991938,0,0,0,0,32,5,,19/05/2013,24786.0,150500.0,23/01/2016,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4149,58991938,0,0,0,0,36,10,,11/12/2012,54679.2,53098.0,15/10/2015,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4150,58991938,0,0,0,0,4,10,,11/12/2012,55402.8,53098.0,02/12/2016,0,7,1289.0,1,97000.0,2,11,9,110,3,72008,200.0
4151,58988933,0,0,0,0,1,2,,10/09/2015,1807909.2,2276500.0,10/11/2015,0,7,1277.0,3,50000.0,2,11,5,103,5,151301,198.0050504
4152,58988933,0,0,0,0,29,10,,15/04/2013,5888.4,50418.0,09/08/2015,0,7,1277.0,3,50000.0,2,11,5,103,5,151301,198.0050504
4153,58988933,0,0,0,0,30,10,,27/03/2013,10766.4,65019.0,30/09/2015,0,7,1277.0,3,50000.0,2,11,5,103,5,151301,198.0050504
4154,58988933,3,0,0,60,24,10,33000.0,27/02/2013,56.4,30500.0,31/08/2014,0,7,1277.0,3,50000.0,2,11,5,103,5,151301,198.0050504
4155,58997773,0,0,0,0,2,10,49500.0,09/09/2015,48249.6,43795.0,17/10/2015,1,4,,2,45000.0,2,8,5,111,4,151300,173.20508080000002
4156,58997773,0,0,0,0,3,10,,21/05/2015,25009.2,21341.0,24/08/2015,1,4,,2,45000.0,2,8,5,111,4,151300,173.20508080000002
4157,58997773,0,0,0,0,14,1,,05/06/2014,254113.2,303028.0,29/08/2015,1,4,,2,45000.0,2,8,5,111,4,151300,173.20508080000002
4158,58997773,0,0,0,0,17,13,,14/05/2014,37148.4,56200.0,26/08/2015,1,4,,2,45000.0,2,8,5,111,4,151300,173.20508080000002
4159,58984475,0,0,0,0,4,10,124300.0,08/09/2015,2.4,10218.0,11/11/2015,0,5,,3,154000.0,2,15,5,110,5,60036,212.1320344
4160,58984475,0,0,0,0,9,13,,11/01/2014,32619.6,42500.0,25/09/2015,0,5,,3,154000.0,2,15,5,110,5,60036,212.1320344
4161,58984475,0,0,0,0,36,5,,16/05/2012,0.0,100500.0,25/05/2015,0,5,,3,154000.0,2,15,5,110,5,60036,212.1320344
4162,58984475,0,0,0,0,13,10,,22/06/2011,740.4,72491.0,28/10/2015,0,5,,3,154000.0,2,15,5,110,5,60036,212.1320344
4163,58984475,0,0,0,0,19,13,,07/11/2010,0.0,30500.0,22/12/2011,0,5,,3,154000.0,2,15,5,110,5,60036,212.1320344
4164,59005448,0,0,0,0,9,10,,08/09/2015,5562.0,,20/04/2016,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4165,59005448,0,0,0,0,10,10,,28/03/2015,0.0,26137.0,19/01/2016,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4166,59005448,3,0,0,60,27,10,11000.0,30/09/2013,1521.6,11459.0,02/10/2016,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4167,59005448,0,0,0,0,29,10,107800.0,12/09/2013,5835.6,11451.0,04/08/2016,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4168,59005448,0,0,0,0,35,10,,01/05/2013,0.0,,,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4169,59005448,0,0,0,0,36,2,,02/02/2013,1876015.2,1634043.0,21/02/2016,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4170,59005448,1,2,2,450,10,10,,11/11/2012,0.0,34338.0,27/08/2013,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4171,59005448,0,0,0,0,36,10,,26/11/2011,5763.6,34820.0,16/04/2016,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4172,59005448,0,1,17,8192,0,6,,11/07/2008,235.2,25000.0,07/03/2009,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4173,59005448,0,0,0,0,14,10,,29/02/2008,0.0,,,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4174,59005448,0,0,0,0,5,6,,27/07/2007,0.0,13488.0,29/03/2008,0,4,1232.0,3,100000.0,2,8,5,95,3,350012,200.0
4175,58988505,0,0,0,0,2,1,,08/09/2015,826604.4,700500.0,29/08/2015,0,7,1361.0,3,77000.0,1,11,5,103,5,72000,200.0
4176,58988505,0,0,0,0,21,10,,28/11/2013,22045.2,40013.0,22/08/2015,0,7,1361.0,3,77000.0,1,11,5,103,5,72000,200.0
4177,58988505,0,0,0,0,3,0,,27/09/2013,610804.8,620500.0,,0,7,1361.0,3,77000.0,1,11,5,103,5,72000,200.0
4178,58988505,0,0,0,0,18,1,,27/09/2013,0.0,620500.0,22/07/2015,0,7,1361.0,3,77000.0,1,11,5,103,5,72000,200.0
4179,58988505,0,0,0,0,36,10,,29/03/2009,0.0,62592.0,12/09/2012,0,7,1361.0,3,77000.0,1,11,5,103,5,72000,200.0
4180,58991759,0,0,0,0,8,6,,07/09/2015,18000.0,45500.0,18/01/2016,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4181,58991759,0,0,0,0,5,10,,09/06/2015,0.0,6229.0,16/01/2016,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4182,58991759,0,0,0,0,9,6,,06/03/2015,4945.2,33510.0,18/01/2016,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4183,58991759,0,0,0,0,3,6,,12/01/2015,53332.8,50500.0,18/01/2016,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4184,58991759,0,0,0,0,10,6,,26/11/2014,0.0,24500.0,24/07/2015,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4185,58991759,0,0,0,0,16,10,,30/09/2014,8208.0,,02/10/2016,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4186,58991759,0,0,0,0,26,10,96800.0,01/03/2014,15036.0,56898.0,17/01/2016,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4187,58991759,0,0,0,0,25,10,70400.0,01/03/2014,18921.6,50186.0,25/12/2015,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4188,58991759,0,0,0,0,0,6,,26/02/2014,0.0,24300.0,21/08/2014,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4189,58991759,0,0,0,0,9,6,,19/05/2013,0.0,17100.0,21/01/2014,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4190,58991759,3,1,0,150,27,10,,09/11/2007,0.0,45394.0,31/01/2010,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4191,58991759,0,0,0,0,0,10,,08/10/2006,0.0,32423.0,,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4192,58991759,0,0,1,144,1,10,,03/07/2006,0.0,66963.0,01/06/2009,0,7,1251.5,3,103000.0,2,11,9,108,4,60095,234.520788
4193,58990289,0,0,0,0,8,10,330000.0,06/09/2015,234530.4,204548.0,30/12/2015,0,7,1335.5,3,185000.0,2,11,5,100,5,351106,212.1320344
4194,58990289,0,0,0,0,36,1,,06/11/2011,0.0,387500.0,24/06/2014,0,7,1335.5,3,185000.0,2,11,5,100,5,351106,212.1320344
4195,58990289,0,0,0,0,34,10,2750.0,24/12/2008,0.0,831.0,,0,7,1335.5,3,185000.0,2,11,5,100,5,351106,212.1320344
4196,58990289,0,0,0,0,36,10,18700.0,21/05/2008,0.0,13433.0,10/11/2011,0,7,1335.5,3,185000.0,2,11,5,100,5,351106,212.1320344
4197,58990289,0,0,0,0,3,10,,05/12/2006,0.0,,,0,7,1335.5,3,185000.0,2,11,5,100,5,351106,212.1320344
4198,54983466,0,0,0,0,5,10,82500.0,06/09/2015,0.0,9409.0,28/08/2015,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
4199,54983466,0,0,0,0,7,10,77000.0,05/09/2015,3402.0,11494.0,11/06/2015,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
4200,54983466,0,0,0,0,5,10,223300.0,29/05/2015,0.0,767.0,23/08/2015,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
4201,54983466,0,0,0,0,11,19,,21/12/2014,219072.0,207500.0,25/10/2015,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
4202,54983466,0,0,0,0,12,10,173800.0,16/11/2014,590.4,10939.0,23/11/2015,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
4203,54983466,0,0,0,0,13,12,,17/10/2014,0.0,92300.0,05/05/2015,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
4204,54983466,0,0,0,0,17,10,,15/07/2014,6355.2,52025.0,20/10/2015,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
4205,54983466,0,0,0,0,33,13,,06/06/2012,0.0,62500.0,27/11/2013,0,5,1274.0,3,127000.0,2,15,9,113,4,72001,212.1320344
4206,54983561,0,0,0,0,6,6,,06/09/2015,5520.0,12000.0,27/10/2015,1,5,,2,47000.0,2,15,5,112,4,510037,175.8266191
4207,54983561,0,0,0,0,6,6,,06/09/2015,12900.0,22000.0,27/10/2015,1,5,,2,47000.0,2,15,5,112,4,510037,175.8266191
4208,54983561,0,0,0,0,5,10,,21/05/2015,37108.8,34244.0,27/10/2015,1,5,,2,47000.0,2,15,5,112,4,510037,175.8266191
4209,54983561,2,0,0,18,6,10,99000.0,27/04/2015,39346.8,56950.0,18/11/2015,1,5,,2,47000.0,2,15,5,112,4,510037,175.8266191
4210,54983561,2,0,0,2,21,10,55000.0,11/10/2013,55714.8,52639.0,27/11/2015,1,5,,2,47000.0,2,15,5,112,4,510037,175.8266191
4211,54983561,1,2,10,1797,23,10,,11/12/2011,0.0,60584.0,18/03/2014,1,5,,2,47000.0,2,15,5,112,4,510037,175.8266191
4212,58988822,0,0,0,0,5,5,,06/09/2015,286934.4,250500.0,21/09/2015,0,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.9358869
4213,58988822,0,0,0,0,5,5,,06/09/2015,286934.4,250500.0,21/09/2015,0,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.9358869
4214,58988822,0,0,0,0,10,10,36300.0,16/01/2015,19333.2,28078.0,10/11/2015,0,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.9358869
4215,58988822,0,0,0,0,10,10,36300.0,16/01/2015,19333.2,28078.0,10/11/2015,0,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.9358869
4216,58988822,0,0,0,0,11,5,,13/12/2014,95404.8,150500.0,18/09/2015,0,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.9358869
4217,58988822,0,0,0,0,11,5,,13/12/2014,95404.8,150500.0,18/09/2015,0,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.9358869
4218,58988822,2,0,0,30,30,10,143000.0,13/01/2013,15274.8,130500.0,09/09/2015,0,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.9358869
4219,58988822,2,0,0,30,30,10,143000.0,13/01/2013,15274.8,130500.0,09/09/2015,0,7,1251.5,3,240000.0,2,11,5,85,3,151300,194.9358869
